,gapfraction
15936,0.9976676988227053
15943,0.9979781416415261
15950,0.9811505488469835
15956,0.9924697716255264
15960,0.9901693107373415
15966,0.9930269766849483
15969,0.9929553360344512
15973,0.9992199129168093
15980,0.9998487586267283
15983,0.9998407985544508
15986,0.9994029945791908
15992,0.9996577168920694
15996,1.0
15999,1.0
16002,1.0
16005,0.9911006391938039
16056,0.998901510025711
16059,0.9986308675682776
16060,0.9987502686524393
16064,0.9983363448940117
16073,0.9890230603293878
16074,0.9921036083007634
16080,0.9991880726276995
16081,0.9999840798554451
16088,0.9983204247494567
16092,0.9994905553742428
16095,0.9999840798554451
16098,0.9986149474237226
16101,1.0
16104,1.0
16108,0.9999442794940578
16115,1.0
16116,1.0
16141,0.3807541372475662
16157,0.22600237210153867
16162,0.4798809173187292
16167,0.5493564281563676
16174,0.39886330167877926
16177,0.4080890254483511
16185,0.532178592181617
16208,0.5107421175384272
16214,0.5359994268747961
16218,0.5144117108583346
16222,0.5430281706957899
16225,0.5780843290057074
16231,0.7028982623162219
16235,0.6554403113980275
16238,0.6024103098856137
16246,0.5607632117299625
16250,0.5090307019987742
16262,0.4997014972895954
16273,0.45990909597459145
16279,0.25042387384877457
16282,0.15867608077881348
16286,0.5688506451638581
16301,0.5061332356897801
16311,0.5382202870402063
16314,0.5381008859560444
16317,0.5003621832886243
16326,0.5679272767796731
16329,0.5999188072627699
16334,0.4955861399221505
16353,0.8728935658735781
16357,0.8993130457624555
16362,0.39676980266980827
16367,0.929187197019749
16370,0.886377928311589
16379,0.9437780095043263
16383,0.920988322573969
16386,0.9404268190755172
16406,0.43446074490356373
16410,0.2623082617590168
16445,0.6734539549619111
16448,0.13188247749289564
16453,0.33257181975212335
16458,0.6938317399921992
16462,0.07557292620216992
16477,0.657454209684224
16484,0.8169262976907831
16487,0.738280783589515
16494,0.8547684812978101
16501,0.8924275832424559
16507,0.9269185764206739
16510,0.9055298622111488
16516,0.897768791740629
16519,0.9048452959952876
16525,0.8005842693051652
16532,0.9122242829964896
16535,0.9316627794980379
16536,0.944749138322176
16548,0.8678866804110581
16551,0.9203674369363274
16554,0.9373462711041416
16557,0.9315194981970436
16558,0.9701895293209263
16566,0.644877295485843
16589,0.7204104213266257
16625,0.8098895937975117
16635,0.6098848177541452
16646,0.6837224481998296
16651,0.38708239470814393
16656,0.5315656666162529
16659,0.6037078016668391
16681,0.983689811903492
16691,0.9181386166986396
16697,0.9789456088261281
16703,0.9909493978205323
16707,0.9483948514252509
16714,0.9751008939161168
16717,0.9762153040349606
16721,0.9804580225588448
16724,0.988155412451145
16727,0.9887524178719542
16730,0.9599528763721175
16734,0.995988123572162
16738,0.9958926027048326
16741,0.9966726897880233
